Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Embassy Kathmandu,PM2.5 - Principal,2018-03-21 11:00 PM,2018,3,21,23,125.8,187,Unhealthy,124.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-22 12:00 AM,2018,3,22,0,124.9,187,Unhealthy,124.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-22 01:00 AM,2018,3,22,1,127.9,188,Unhealthy,131.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-22 02:00 AM,2018,3,22,2,128.9,189,Unhealthy,130.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-22 03:00 AM,2018,3,22,3,129.0,189,Unhealthy,129.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-22 04:00 AM,2018,3,22,4,127.3,188,Unhealthy,126.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-22 05:00 AM,2018,3,22,5,132.7,191,Unhealthy,144.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-22 06:00 AM,2018,3,22,6,134.5,192,Unhealthy,143.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-22 07:00 AM,2018,3,22,7,138.9,194,Unhealthy,149.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-22 08:00 AM,2018,3,22,8,178.6,229,Very Unhealthy,223.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-22 09:00 AM,2018,3,22,9,205.9,256,Very Unhealthy,234.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-22 10:00 AM,2018,3,22,10,197.5,248,Very Unhealthy,188.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-22 11:00 AM,2018,3,22,11,171.8,222,Very Unhealthy,143.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-22 12:00 PM,2018,3,22,12,142.3,196,Unhealthy,114.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-22 01:00 PM,2018,3,22,13,115.6,182,Unhealthy,89.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-22 02:00 PM,2018,3,22,14,83.8,166,Unhealthy,52.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-22 03:00 PM,2018,3,22,15,67.4,157,Unhealthy,51.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-22 04:00 PM,2018,3,22,16,64.6,156,Unhealthy,62.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-22 05:00 PM,2018,3,22,17,60.3,153,Unhealthy,56.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-22 06:00 PM,2018,3,22,18,63.1,155,Unhealthy,66.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-22 07:00 PM,2018,3,22,19,65.0,156,Unhealthy,67.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-22 08:00 PM,2018,3,22,20,74.0,161,Unhealthy,83.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-22 09:00 PM,2018,3,22,21,75.9,162,Unhealthy,78.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-22 10:00 PM,2018,3,22,22,74.9,161,Unhealthy,74.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-22 11:00 PM,2018,3,22,23,71.4,159,Unhealthy,68.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-23 12:00 AM,2018,3,23,0,71.8,159,Unhealthy,72.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-23 01:00 AM,2018,3,23,1,71.4,159,Unhealthy,71.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-23 02:00 AM,2018,3,23,2,71.3,159,Unhealthy,71.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-23 03:00 AM,2018,3,23,3,68.3,158,Unhealthy,62.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-23 04:00 AM,2018,3,23,4,65.6,156,Unhealthy,60.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-23 05:00 AM,2018,3,23,5,68.8,158,Unhealthy,75.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-23 06:00 AM,2018,3,23,6,71.9,159,Unhealthy,80.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-23 07:00 AM,2018,3,23,7,87.7,168,Unhealthy,106.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-23 08:00 AM,2018,3,23,8,131.6,190,Unhealthy,173.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-23 09:00 AM,2018,3,23,9,149.3,199,Unhealthy,167.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-23 10:00 AM,2018,3,23,10,131.6,190,Unhealthy,114.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-23 11:00 AM,2018,3,23,11,102.3,175,Unhealthy,73.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-23 12:00 PM,2018,3,23,12,81.1,164,Unhealthy,60.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-23 01:00 PM,2018,3,23,13,71.5,159,Unhealthy,62.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-23 02:00 PM,2018,3,23,14,65.2,156,Unhealthy,59.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-23 03:00 PM,2018,3,23,15,62.6,155,Unhealthy,60.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-23 04:00 PM,2018,3,23,16,71.8,159,Unhealthy,81.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-23 05:00 PM,2018,3,23,17,90.9,169,Unhealthy,110.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-23 06:00 PM,2018,3,23,18,102.4,175,Unhealthy,114.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-23 07:00 PM,2018,3,23,19,106.7,177,Unhealthy,111.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-23 08:00 PM,2018,3,23,20,103.3,176,Unhealthy,100.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-23 09:00 PM,2018,3,23,21,110.0,179,Unhealthy,117.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-23 10:00 PM,2018,3,23,22,106.5,177,Unhealthy,103.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-23 11:00 PM,2018,3,23,23,90.4,169,Unhealthy,74.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-24 12:00 AM,2018,3,24,0,93.1,170,Unhealthy,96.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-24 01:00 AM,2018,3,24,1,81.2,164,Unhealthy,69.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-24 02:00 AM,2018,3,24,2,76.8,162,Unhealthy,72.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-24 03:00 AM,2018,3,24,3,76.1,162,Unhealthy,72.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-24 04:00 AM,2018,3,24,4,73.2,160,Unhealthy,69.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-24 05:00 AM,2018,3,24,5,77.6,162,Unhealthy,84.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-24 06:00 AM,2018,3,24,6,90.8,169,Unhealthy,110.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-24 07:00 AM,2018,3,24,7,99.1,174,Unhealthy,111.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-24 08:00 AM,2018,3,24,8,121.2,185,Unhealthy,140.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-24 09:00 AM,2018,3,24,9,139.1,194,Unhealthy,157.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-24 10:00 AM,2018,3,24,10,119.0,184,Unhealthy,99.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-24 11:00 AM,2018,3,24,11,106.5,177,Unhealthy,94.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-24 12:00 PM,2018,3,24,12,94.7,171,Unhealthy,83.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-24 01:00 PM,2018,3,24,13,84.8,166,Unhealthy,75.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-24 02:00 PM,2018,3,24,14,82.4,165,Unhealthy,80.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-24 03:00 PM,2018,3,24,15,87.2,167,Unhealthy,92.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-24 04:00 PM,2018,3,24,16,86.1,167,Unhealthy,85.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-24 05:00 PM,2018,3,24,17,94.0,171,Unhealthy,102.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-24 06:00 PM,2018,3,24,18,108.0,178,Unhealthy,122.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-24 07:00 PM,2018,3,24,19,129.0,189,Unhealthy,150.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-24 08:00 PM,2018,3,24,20,139.5,194,Unhealthy,150.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-24 09:00 PM,2018,3,24,21,150.7,201,Very Unhealthy,162.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-24 10:00 PM,2018,3,24,22,146.8,198,Unhealthy,143.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-24 11:00 PM,2018,3,24,23,150.9,201,Very Unhealthy,155.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-25 12:00 AM,2018,3,25,0,149.9,200,Unhealthy,149.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-25 01:00 AM,2018,3,25,1,146.9,198,Unhealthy,144.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-25 02:00 AM,2018,3,25,2,138.0,194,Unhealthy,128.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-25 03:00 AM,2018,3,25,3,128.5,189,Unhealthy,118.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-25 04:00 AM,2018,3,25,4,124.1,186,Unhealthy,111.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-25 05:00 AM,2018,3,25,5,119.1,184,Unhealthy,107.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-25 06:00 AM,2018,3,25,6,121.1,185,Unhealthy,125.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-25 07:00 AM,2018,3,25,7,138.8,194,Unhealthy,170.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-25 08:00 AM,2018,3,25,8,165.3,216,Very Unhealthy,194.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-25 09:00 AM,2018,3,25,9,157.5,208,Very Unhealthy,148.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-25 10:00 AM,2018,3,25,10,153.2,204,Very Unhealthy,148.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-25 11:00 AM,2018,3,25,11,151.3,202,Very Unhealthy,149.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-25 12:00 PM,2018,3,25,12,135.0,192,Unhealthy,115.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-25 01:00 PM,2018,3,25,13,151.6,202,Very Unhealthy,172.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-25 02:00 PM,2018,3,25,14,133.4,191,Unhealthy,111.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-25 03:00 PM,2018,3,25,15,111.3,180,Unhealthy,91.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-25 04:00 PM,2018,3,25,16,111.1,180,Unhealthy,111.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-25 05:00 PM,2018,3,25,17,107.5,178,Unhealthy,104.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-25 06:00 PM,2018,3,25,18,103.7,176,Unhealthy,100.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-25 07:00 PM,2018,3,25,19,125.3,187,Unhealthy,147.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-25 08:00 PM,2018,3,25,20,133.6,191,Unhealthy,144.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-25 09:00 PM,2018,3,25,21,143.7,197,Unhealthy,155.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-25 10:00 PM,2018,3,25,22,155.1,206,Very Unhealthy,168.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-25 11:00 PM,2018,3,25,23,159.3,210,Very Unhealthy,164.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-26 12:00 AM,2018,3,26,0,159.6,210,Very Unhealthy,160.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-26 01:00 AM,2018,3,26,1,156.0,206,Very Unhealthy,152.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-26 02:00 AM,2018,3,26,2,154.1,205,Very Unhealthy,152.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-26 03:00 AM,2018,3,26,3,155.3,206,Very Unhealthy,157.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-26 04:00 AM,2018,3,26,4,154.4,205,Very Unhealthy,153.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-26 05:00 AM,2018,3,26,5,156.7,207,Very Unhealthy,160.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-26 06:00 AM,2018,3,26,6,156.8,207,Very Unhealthy,160.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-26 07:00 AM,2018,3,26,7,178.9,229,Very Unhealthy,219.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-26 08:00 AM,2018,3,26,8,209.4,259,Very Unhealthy,251.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-26 09:00 AM,2018,3,26,9,226.5,276,Very Unhealthy,252.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-26 10:00 AM,2018,3,26,10,226.6,276,Very Unhealthy,985.0,UG/M3,1 Hr,Invalid
Embassy Kathmandu,PM2.5 - Principal,2018-03-26 11:00 AM,2018,3,26,11,196.5,247,Very Unhealthy,169.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-26 12:00 PM,2018,3,26,12,153.4,204,Very Unhealthy,125.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-26 01:00 PM,2018,3,26,13,130.2,190,Unhealthy,110.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-26 02:00 PM,2018,3,26,14,112.0,180,Unhealthy,95.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-26 03:00 PM,2018,3,26,15,107.9,178,Unhealthy,104.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-26 04:00 PM,2018,3,26,16,107.4,178,Unhealthy,107.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-26 05:00 PM,2018,3,26,17,100.6,174,Unhealthy,94.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-26 06:00 PM,2018,3,26,18,102.8,175,Unhealthy,105.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-26 07:00 PM,2018,3,26,19,121.9,185,Unhealthy,141.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-26 08:00 PM,2018,3,26,20,119.9,184,Unhealthy,118.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-26 09:00 PM,2018,3,26,21,113.2,181,Unhealthy,106.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-26 10:00 PM,2018,3,26,22,117.5,183,Unhealthy,123.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-26 11:00 PM,2018,3,26,23,123.6,186,Unhealthy,138.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-27 12:00 AM,2018,3,27,0,119.4,184,Unhealthy,111.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-27 01:00 AM,2018,3,27,1,115.6,182,Unhealthy,108.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-27 02:00 AM,2018,3,27,2,116.1,182,Unhealthy,117.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-27 03:00 AM,2018,3,27,3,112.0,180,Unhealthy,104.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-27 04:00 AM,2018,3,27,4,108.3,178,Unhealthy,101.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-27 05:00 AM,2018,3,27,5,108.5,178,Unhealthy,106.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-27 06:00 AM,2018,3,27,6,107.5,178,Unhealthy,105.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-27 07:00 AM,2018,3,27,7,110.1,179,Unhealthy,117.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-27 08:00 AM,2018,3,27,8,116.3,182,Unhealthy,133.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-27 09:00 AM,2018,3,27,9,113.5,181,Unhealthy,106.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-27 10:00 AM,2018,3,27,10,110.8,180,Unhealthy,104.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-27 11:00 AM,2018,3,27,11,102.7,175,Unhealthy,88.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-27 12:00 PM,2018,3,27,12,99.7,174,Unhealthy,94.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-27 01:00 PM,2018,3,27,13,74.6,161,Unhealthy,53.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-27 02:00 PM,2018,3,27,14,73.8,160,Unhealthy,73.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-27 03:00 PM,2018,3,27,15,74.8,161,Unhealthy,76.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-27 04:00 PM,2018,3,27,16,81.9,165,Unhealthy,89.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-27 05:00 PM,2018,3,27,17,99.4,174,Unhealthy,117.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-27 06:00 PM,2018,3,27,18,112.2,180,Unhealthy,125.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-27 07:00 PM,2018,3,27,19,112.6,180,Unhealthy,113.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-27 08:00 PM,2018,3,27,20,121.3,185,Unhealthy,130.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-27 09:00 PM,2018,3,27,21,140.6,195,Unhealthy,160.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-27 10:00 PM,2018,3,27,22,143.3,196,Unhealthy,146.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-27 11:00 PM,2018,3,27,23,138.1,194,Unhealthy,133.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-28 12:00 AM,2018,3,28,0,136.0,193,Unhealthy,134.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-28 01:00 AM,2018,3,28,1,136.5,193,Unhealthy,137.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-28 02:00 AM,2018,3,28,2,131.2,190,Unhealthy,126.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-28 03:00 AM,2018,3,28,3,129.2,189,Unhealthy,126.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-28 04:00 AM,2018,3,28,4,131.3,190,Unhealthy,132.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-28 05:00 AM,2018,3,28,5,131.0,190,Unhealthy,130.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-28 06:00 AM,2018,3,28,6,133.4,191,Unhealthy,139.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-28 07:00 AM,2018,3,28,7,140.9,195,Unhealthy,164.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-28 08:00 AM,2018,3,28,8,163.0,213,Very Unhealthy,196.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-28 09:00 AM,2018,3,28,9,184.9,235,Very Unhealthy,212.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-28 10:00 AM,2018,3,28,10,201.0,251,Very Unhealthy,220.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-28 11:00 AM,2018,3,28,11,199.3,249,Very Unhealthy,197.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-28 12:00 PM,2018,3,28,12,181.2,231,Very Unhealthy,157.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-28 01:00 PM,2018,3,28,13,143.1,196,Unhealthy,107.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-28 02:00 PM,2018,3,28,14,122.0,185,Unhealthy,101.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-28 03:00 PM,2018,3,28,15,107.0,178,Unhealthy,92.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-28 04:00 PM,2018,3,28,16,109.0,179,Unhealthy,111.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-28 05:00 PM,2018,3,28,17,112.5,180,Unhealthy,116.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-28 06:00 PM,2018,3,28,18,109.2,179,Unhealthy,106.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-28 07:00 PM,2018,3,28,19,107.6,178,Unhealthy,106.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-28 08:00 PM,2018,3,28,20,110.7,180,Unhealthy,114.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-28 09:00 PM,2018,3,28,21,107.3,178,Unhealthy,104.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-28 10:00 PM,2018,3,28,22,103.1,176,Unhealthy,99.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-28 11:00 PM,2018,3,28,23,104.8,176,Unhealthy,106.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-29 12:00 AM,2018,3,29,0,88.7,168,Unhealthy,67.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-29 01:00 AM,2018,3,29,1,72.7,160,Unhealthy,59.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-29 02:00 AM,2018,3,29,2,53.1,144,Unhealthy for Sensitive Groups,34.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-29 03:00 AM,2018,3,29,3,39.5,111,Unhealthy for Sensitive Groups,26.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-29 04:00 AM,2018,3,29,4,31.2,91,Moderate,23.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-29 05:00 AM,2018,3,29,5,33.6,96,Moderate,36.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-29 06:00 AM,2018,3,29,6,36.3,103,Unhealthy for Sensitive Groups,39.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-03-29 07:00 AM,2018,3,29,7,46.1,127,Unhealthy for Sensitive Groups,56.0,UG/M3,1 Hr,Valid
